Time,Run,Nature,Culture,LTM,MaxLTM,RC,UR
700,46,0,1,31,56.5,0.7,60.13
750,46,0,1,32.7,57,0.87,61.81
800,46,0,1,38.4,57,0.89,62.99
850,46,0,1,39,56,0.94,60.1
900,46,0,1,36.7,55.1,0.78,59.97
950,46,0,1,34.1,56.8,0.94,56.27
1000,46,0,1,39.8,59.3,0.75,53.42
1050,46,0,1,33.7,58,0.61,56.7
1100,46,0,1,41.5,58,0.61,45.09
1150,46,0,1,48.1,60,0.7,50.33
1200,46,0,1,40.3,59.8,0.8,49.78
1250,46,0,1,34.3,59.6,0.87,61.93
1300,46,0,1,36.1,60,0.97,60.46
1350,46,0,1,33.6,59.9,0.91,59.8
1400,46,0,1,36.7,60,0.93,62.74
1450,46,0,1,37.8,61.4,0.99,61.71
1500,46,0,1,38.8,61,0.99,57.57
1550,46,0,1,34.9,61,1,63.11
1600,46,0,1,39.7,59.9,0.94,48.44
1650,46,0,1,32.6,59.2,0.63,51.53
1700,46,0,1,39.8,60,0.59,56.43
1750,46,0,1,35.6,59,0.7,62.22
1800,46,0,1,39.8,59,0.76,48.58
1850,46,0,1,36.6,59.6,0.55,61.1
1900,46,0,1,29.6,57.2,0.62,60.52
1950,46,0,1,38.4,57.9,0.76,61.37
2000,46,0,1,34.4,58.3,1,63.7
2050,46,0,1,38.3,59.3,1,44.11
2100,46,0,1,30.8,58,0.97,63.8
2150,46,0,1,32.8,57.1,0.9,39.61
2200,46,0,1,34,58.4,0.9,61.53
2250,46,0,1,38.8,57.7,0.88,56.76
2300,46,0,1,36.6,58,0.83,57.78
2350,46,0,1,41.2,58.5,0.6,50.43
2400,46,0,1,38.5,58.7,0.55,56.82
2450,46,0,1,34.3,60.1,0.6,40.22
2500,46,0,1,57.5,61.1,0.36,27.01
2550,46,0,1,47.1,59.4,0.41,49.42
2600,46,0,1,48,58.9,0.4,43.31
2650,46,0,1,46,57.9,0.5,40.92
2700,46,0,1,40.5,58.6,0.49,51.13
2750,46,0,1,46,59.9,0.5,47.13
2800,46,0,1,39,63,0.58,37.86
2850,46,0,1,36.6,62.5,0.66,51.42
2900,46,0,1,43.7,62.7,0.77,53.07
2950,46,0,1,39.1,62.6,0.83,55.89
3000,46,0,1,39.8,64,0.8,63.4
3050,46,0,1,37.4,64.6,0.88,61.33
3100,46,0,1,36.1,65.5,0.8,62.43
3150,46,0,1,36.9,65,0.8,61.83
3200,46,0,1,41.9,64,0.89,55.62
3250,46,0,1,37.5,64,0.78,58.74
3300,46,0,1,39.1,62,0.92,61.64
3350,46,0,1,36.5,61.3,0.78,55.44
3400,46,0,1,39.9,61,0.72,63.24
3450,46,0,1,33.2,60.2,0.72,48.42
3500,46,0,1,37.2,59.3,0.63,48.58
3550,46,0,1,32.5,61.3,0.86,56.61
3600,46,0,1,40.5,60.6,0.6,52.8
3650,46,0,1,35.4,60,0.72,60.04
3700,46,0,1,36,60.7,0.73,58.59
3750,46,0,1,40.7,61.5,0.77,57.27
3800,46,0,1,36.9,61,0.95,62.46
3850,46,0,1,33.4,62,0.91,64
3900,46,0,1,35.4,63,0.75,53.8
3950,46,0,1,32.6,61.8,0.79,60.32
4000,46,0,1,36.4,63.2,0.8,61.52
4050,46,0,1,31,63.3,0.7,59.79
4100,46,0,1,38.8,63.4,0.66,48.36
4150,46,0,1,35.8,62,0.85,48.71
4200,46,0,1,34.7,62.3,0.8,54.62
4250,46,0,1,35.4,59.4,0.91,60.83
4300,46,0,1,31.3,61.8,0.8,60.59
4350,46,0,1,32.4,61,0.94,61.98
4400,46,0,1,35.4,61.2,0.92,61.79
4450,46,0,1,43.8,61,1,56.11
4500,46,0,1,35.3,60,0.97,60.51
4550,46,0,1,41.7,59.2,1,52.72
4600,46,0,1,35.3,60.4,0.82,62.98
4650,46,0,1,37.6,61.9,0.69,59.88
4700,46,0,1,32,62.6,0.89,61.22
4750,46,0,1,32.9,62,0.98,59.87
4800,46,0,1,34.8,63.6,0.99,61.52
4850,46,0,1,35.8,62.5,0.96,64
4900,46,0,1,33.4,61.7,0.97,63.53
4950,46,0,1,34.9,60,0.98,60.97
5000,46,0,1,36,58.9,1,63.2
0,47,0,1,51,51,0.7,8
50,47,0,1,40.3,48.3,0.62,60.84
100,47,0,1,40.8,47.9,0.55,61.14
150,47,0,1,47,47.3,0.28,1.86
200,47,0,1,46.7,46.7,0.34,0.88
250,47,0,1,38.8,45.3,0.5,38.58
300,47,0,1,33.7,43.6,0.57,56.03
350,47,0,1,37.1,44,0.69,60.06
400,47,0,1,32.4,43.3,0.68,64
450,47,0,1,37,42.9,0.8,55.81
500,47,0,1,39.6,43,0.8,58.79
550,47,0,1,33.4,42.7,0.91,49.61
600,47,0,1,39.3,43.1,0.61,53.69
650,47,0,1,31.9,44.2,0.65,62.5
700,47,0,1,32.5,45.3,0.7,63.01
750,47,0,1,34.1,44.9,0.89,64
800,47,0,1,37.2,45,0.85,50.49
850,47,0,1,39,44.2,0.83,42.87
900,47,0,1,31.3,42.6,0.82,55.46
950,47,0,1,37.6,43.4,0.8,62.37
1000,47,0,1,32.3,42.4,0.78,57.9
1050,47,0,1,34.9,43,0.8,39.22
1100,47,0,1,36.4,43,0.72,62.93
1150,47,0,1,37.5,43,0.6,55.33
1200,47,0,1,42.2,43,0.4,48.52
1250,47,0,1,37.3,41.9,0.39,52.04
1300,47,0,1,36.7,40.9,0.39,51.62
1350,47,0,1,38.3,41.4,0.58,54.41
1400,47,0,1,32.9,41.5,0.47,56.93
1450,47,0,1,34.4,39.2,0.58,55.28
1500,47,0,1,36.5,38.1,0.41,32.03
1550,47,0,1,35,37.7,0.45,51.08
1600,47,0,1,34.2,39,0.58,52.58
1650,47,0,1,35.7,38.5,0.5,36.44
1700,47,0,1,33.9,37,0.55,61.6
1750,47,0,1,30.7,36.8,0.66,64
1800,47,0,1,32.1,37.9,0.61,64
1850,47,0,1,30.7,38.2,0.45,55.07
1900,47,0,1,31.9,37.9,0.51,58.84
1950,47,0,1,35.4,38.5,0.4,51.03
2000,47,0,1,38.6,38.6,0.3,1.44
2050,47,0,1,38.1,38.1,0.16,0.6
2100,47,0,1,36.9,36.9,0.2,0.48
2150,47,0,1,36,36,0.19,0.66
2200,47,0,1,35.6,35.6,0.131,0.36
2250,47,0,1,34.9,34.9,0.141,0.17
2300,47,0,1,36.8,36.8,0.041,0.16
2350,47,0,1,34.7,34.7,0.191,0.28
2400,47,0,1,34.5,34.5,0.331,1.02
2450,47,0,1,35.9,35.9,0.441,2.18
2500,47,0,1,36.3,36.3,0.601,2.22
2550,47,0,1,38.9,38.9,0.601,1.99
2600,47,0,1,39,39,0.511,2.94
2650,47,0,1,37.5,37.5,0.501,1.59
2700,47,0,1,37.6,37.6,0.501,2.68
2750,47,0,1,38.3,38.3,0.471,0.97
2800,47,0,1,37.9,37.9,0.591,2.56
2850,47,0,1,37.4,37.4,0.681,4.27
2900,47,0,1,38,38,0.901,8.06
2950,47,0,1,37.3,37.3,0.801,6.78
3000,47,0,1,36.2,36.2,0.691,3.4
3050,47,0,1,36.1,36.1,0.641,2.6
3100,47,0,1,35.6,35.6,0.701,2.79
3150,47,0,1,35.7,35.7,0.681,2.97
3200,47,0,1,35.5,35.5,0.721,5.13
3250,47,0,1,35,35,0.711,4.89
3300,47,0,1,35.5,35.5,0.621,2
3350,47,0,1,35,35,0.491,1.28
3400,47,0,1,32.9,32.9,0.491,1.09
3450,47,0,1,34.1,34.1,0.521,1.86
3500,47,0,1,34.1,34.1,0.511,2.04
3550,47,0,1,34,34,0.381,0.72
3600,47,0,1,32.9,32.9,0.211,0.38
3650,47,0,1,33.1,33.1,0.201,0.52
3700,47,0,1,32.8,32.8,0.241,0.43
3750,47,0,1,33,33,0.261,0.73
3800,47,0,1,31,31,0.211,0.83
3850,47,0,1,29,29,0.121,0.18
3900,47,0,1,29,29,0.081,0.32
3950,47,0,1,28.9,28.9,0.001,0.02
4000,47,0,1,28.6,28.6,0.221,0.56
4050,47,0,1,28.9,28.9,0.011,0.09
4100,47,0,1,30,30,0.281,0.37
4150,47,0,1,31,31,0.261,0.73
4200,47,0,1,31,31,0.371,0.67
4250,47,0,1,32,32,0.161,0.19
4300,47,0,1,32,32,0.121,0.43
4350,47,0,1,31.5,31.5,0.201,0.42
4400,47,0,1,31.8,31.8,0.191,0.71
4450,47,0,1,31.9,31.9,0.021,0.08
4500,47,0,1,31,31,0.001,0
4550,47,0,1,30,30,0.021,0.12
4600,47,0,1,29,29,0.001,0.04
4650,47,0,1,29,29,0.001,0.02
4700,47,0,1,30,30,0.101,0.28
4750,47,0,1,31,31,0.001,0.09
4800,47,0,1,29.9,29.9,0.011,0.09
4850,47,0,1,29.7,29.7,0.101,0.26
4900,47,0,1,30,30,0.001,0.04
4950,47,0,1,29.9,29.9,0.081,0.18
5000,47,0,1,30,30,0.001,0.02
0,48,0,1,50,50,0.7,8
50,48,0,1,35.8,49.8,0.78,61.81
100,48,0,1,38.6,51.3,0.69,47.22
150,48,0,1,37.9,50.6,0.7,58.24
200,48,0,1,39.2,49.5,0.81,62.49
250,48,0,1,38.2,51.9,0.81,38.89
300,48,0,1,38.8,52.7,0.74,62.49
350,48,0,1,35.5,51.9,0.77,60.97
400,48,0,1,34.9,53.3,0.61,51.94
450,48,0,1,34.7,50.3,0.66,40.16
500,48,0,1,43.3,50.2,0.76,57.4
550,48,0,1,36.6,48.5,0.49,59.2
600,48,0,1,37.6,49.1,0.72,44.18
650,48,0,1,42.8,49.3,0.45,43.6
700,48,0,1,43.1,51,0.3,34.34
750,48,0,1,50.9,51.1,0.22,1
800,48,0,1,49.2,49.2,0.13,0.5
850,48,0,1,49.2,49.2,0.11,0.29
900,48,0,1,47.5,47.8,0.1,0.26
950,48,0,1,46.8,46.8,0.051,0.39
1000,48,0,1,47.9,47.9,0.101,0.36
1050,48,0,1,48.1,48.1,0.061,0.37
1100,48,0,1,45.2,45.2,0.031,0.19
1150,48,0,1,47,47,0.041,0.3
1200,48,0,1,46.7,46.8,0.001,0.17
1250,48,0,1,45.2,45.2,0.111,0.24
1300,48,0,1,46.8,46.8,0.001,0.12
1350,48,0,1,46.3,46.3,0.011,0.16
1400,48,0,1,46.1,46.1,0.121,0.37
1450,48,0,1,47.7,47.8,0.111,0.27
1500,48,0,1,49,49,0.191,0.43
1550,48,0,1,48.6,48.7,0.201,0.89
1600,48,0,1,45.6,45.6,0.101,0.27
1650,48,0,1,44.7,44.7,0.061,0.18
1700,48,0,1,44.2,44.2,0.041,0.19
1750,48,0,1,45,45,0.151,0.92
1800,48,0,1,43.3,43.3,0.201,0.64
1850,48,0,1,44,44,0.481,1.78
1900,48,0,1,36.7,43.4,0.501,54.99
1950,48,0,1,35.9,41.3,0.671,62.14
2000,48,0,1,33.8,42,0.771,50.78
2050,48,0,1,35.8,42.6,0.9,61.13
2100,48,0,1,36.1,44,0.92,61.16
2150,48,0,1,37.9,45.3,0.73,39.69
2200,48,0,1,40.2,44,0.49,44.91
2250,48,0,1,36.2,45,0.49,55.68
2300,48,0,1,31.8,46,0.42,59.48
2350,48,0,1,40.6,45.7,0.31,36.33
2400,48,0,1,45.3,45.3,0.3,0.87
2450,48,0,1,44.6,45,0.3,24.86
2500,48,0,1,42.8,44.8,0.36,30.93
2550,48,0,1,37.1,45,0.41,49.42
2600,48,0,1,33.8,45.2,0.5,36.26
2650,48,0,1,36.2,44,0.39,33.98
2700,48,0,1,43.5,43.5,0.2,0.44
2750,48,0,1,45.5,45.9,0.031,0.09
2800,48,0,1,45.5,45.5,0.021,0.09
2850,48,0,1,44.1,44.1,0.021,0.1
2900,48,0,1,43.4,43.4,0.051,0.27
2950,48,0,1,45.2,45.2,0.001,0.16
3000,48,0,1,45.9,46,0.001,0.03
3050,48,0,1,47.3,47.4,0.161,0.42
3100,48,0,1,47.1,47.1,0.051,0.33
3150,48,0,1,47,47,0.301,1.53
3200,48,0,1,46,46,0.211,1.16
3250,48,0,1,48.5,48.6,0.441,2.11
3300,48,0,1,50.3,50.3,0.231,0.59
3350,48,0,1,49.6,49.9,0.301,1.16
3400,48,0,1,51.9,52,0.261,1.04
3450,48,0,1,51.2,51.8,0.161,0.62
3500,48,0,1,50.8,51.9,0.191,0.51
3550,48,0,1,51.6,51.8,0.171,0.49
3600,48,0,1,53.1,53.1,0.101,0.56
3650,48,0,1,52.3,53,0.231,0.63
3700,48,0,1,46,53,0.401,51.41
3750,48,0,1,45.4,52.8,0.451,49.44
3800,48,0,1,40.3,51,0.741,50.61
3850,48,0,1,36.2,51,0.611,61.51
3900,48,0,1,42.4,49.9,0.511,55.12
3950,48,0,1,34.5,49.7,0.551,55.72
4000,48,0,1,41.3,50,0.581,52.49
4050,48,0,1,38.8,51,0.401,57.08
4100,48,0,1,38,51.1,0.431,50.11
4150,48,0,1,51.8,52,0.241,0.77
4200,48,0,1,51.2,52.9,0.301,17.2
4250,48,0,1,52,52,0.081,0.54
4300,48,0,1,50.8,50.8,0.141,0.36
4350,48,0,1,48.9,48.9,0.201,0.8
4400,48,0,1,48.8,49.4,0.311,1.76
4450,48,0,1,49.1,49.1,0.191,0.7
4500,48,0,1,50,50,0.031,0.22
4550,48,0,1,49.6,49.6,0.181,0.57
4600,48,0,1,50.4,50.4,0.201,0.8
4650,48,0,1,49.3,49.3,0.201,0.66
4700,48,0,1,50.3,50.6,0.181,0.73
4750,48,0,1,50.7,50.7,0.031,0.21
4800,48,0,1,51.7,51.7,0.031,0.3
4850,48,0,1,50.6,50.6,0.001,0.22
4900,48,0,1,50.4,50.6,0.011,0.2
4950,48,0,1,50.9,50.9,0.141,0.61
5000,48,0,1,51.5,51.6,0.101,0.48
0,49,0,1,49.9,49.9,0.7,8
50,49,0,1,34.9,50,0.7,54.32
100,49,0,1,32.5,51,0.5,59.88
150,49,0,1,43.6,49.7,0.43,44.16
200,49,0,1,36.8,48.9,0.48,52.77
250,49,0,1,40.1,48.7,0.36,55.28
300,49,0,1,47,47,0.25,0.78
350,49,0,1,46.9,46.9,0.22,0.61
400,49,0,1,38,48,0.39,37.71
450,49,0,1,48.1,50,0.27,6.17
500,49,0,1,47.5,47.7,0.27,0.96
550,49,0,1,47,47,0.32,9.08
600,49,0,1,45.4,46.9,0.28,8.82
650,49,0,1,46,46,0.24,1.32
700,49,0,1,45.5,45.5,0.15,0.51
750,49,0,1,45.3,45.3,0.011,0.13
800,49,0,1,46.6,47.1,0.021,0.18
850,49,0,1,46.4,46.6,0.001,0.16
900,49,0,1,49,49,0.001,0.12
950,49,0,1,48.8,48.8,0.231,1.26
1000,49,0,1,46.8,49.2,0.301,17.52
1050,49,0,1,49.1,49.1,0.291,1.59
1100,49,0,1,49,49.8,0.241,1.43
1150,49,0,1,50,50,0.171,0.99
1200,49,0,1,50,50,0.081,0.31
1250,49,0,1,49.2,49.8,0.161,0.54
1300,49,0,1,47.5,47.7,0.201,0.88
1350,49,0,1,47.8,47.9,0.161,0.49
1400,49,0,1,47,47,0.111,0.5
1450,49,0,1,47.8,47.8,0.031,0.13
1500,49,0,1,50.5,50.5,0.181,0.66
1550,49,0,1,47.7,47.7,0.031,0.11
1600,49,0,1,47.1,47.1,0.041,0.12
1650,49,0,1,47.3,47.3,0.091,0.33
1700,49,0,1,46.5,46.5,0.111,0.24
1750,49,0,1,45.8,45.9,0.021,0.16
1800,49,0,1,48.5,48.5,0.021,0.16
1850,49,0,1,47.2,47.3,0.031,0.18
1900,49,0,1,47.3,47.3,0.221,0.6
1950,49,0,1,44.9,44.9,0.221,0.81
2000,49,0,1,44.2,44.2,0.021,0.14
2050,49,0,1,43.7,43.7,0.001,0.08
2100,49,0,1,43.4,43.4,0.041,0.2
2150,49,0,1,43.5,43.5,0.091,0.38
2200,49,0,1,43.6,43.7,0.241,1.01
2250,49,0,1,42,42,0.391,2.39
2300,49,0,1,36.9,41,0.621,56.93
2350,49,0,1,32.4,39.6,0.641,62.92
2400,49,0,1,30.2,36.9,0.591,54.08
2450,49,0,1,29.8,34.1,0.581,59.93
2500,49,0,1,30.3,32.7,0.601,51.07
2550,49,0,1,30.7,33,0.711,43.3
2600,49,0,1,29.7,32.2,0.661,62.03
2650,49,0,1,30.9,30.9,0.561,1.69
2700,49,0,1,29,29,0.561,1.27
2750,49,0,1,31,31,0.601,2.11
2800,49,0,1,30,30,0.441,1.03
2850,49,0,1,29.4,29.4,0.401,1.03
2900,49,0,1,29,29,0.401,0.78
2950,49,0,1,28.1,28.1,0.611,1.33
3000,49,0,1,28,28,0.621,1.81
3050,49,0,1,28.7,28.7,0.661,1.53
3100,49,0,1,29.9,29.9,0.661,1.76
3150,49,0,1,28.9,28.9,0.701,1.47
3200,49,0,1,28,28,0.871,3.79
3250,49,0,1,28.8,28.8,0.96,4.3
3300,49,0,1,27.6,27.6,0.96,3.03
3350,49,0,1,27.6,27.6,0.87,4.28
3400,49,0,1,27.8,27.8,0.99,5.82
3450,49,0,1,30,30,0.93,5.21
3500,49,0,1,29.9,29.9,0.98,9.56
3550,49,0,1,29.9,29.9,1,9.1
3600,49,0,1,31.4,31.4,1,9.34
3650,49,0,1,31,31,1,10.48
3700,49,0,1,30.1,30.1,0.9,5.88
3750,49,0,1,30.8,30.8,0.88,6.64
3800,49,0,1,31.9,31.9,0.9,6.96
3850,49,0,1,29.6,29.6,0.96,9.43
3900,49,0,1,28,28,1,7.07
3950,49,0,1,27,27,0.99,4.74
4000,49,0,1,23.8,23.8,0.96,1.7
4050,49,0,1,22.3,23,0.99,2.68
4100,49,0,1,23,23,0.93,1.88
4150,49,0,1,21.4,21.4,0.74,2.11
4200,49,0,1,23.1,23.1,0.86,1.04
4250,49,0,1,22.4,22.4,0.68,1.01
4300,49,0,1,23.2,23.2,0.71,1.4
4350,49,0,1,23.1,23.1,0.68,1.33
4400,49,0,1,21.5,21.5,0.5,0.89
4450,49,0,1,21.5,21.5,0.5,0.98
4500,49,0,1,21.4,21.4,0.36,1.03
4550,49,0,1,20,20,0.19,0.1
4600,49,0,1,19.3,19.3,0.28,0.38
4650,49,0,1,18.8,18.8,0.19,0.27
4700,49,0,1,18.9,18.9,0.2,0.24
4750,49,0,1,19,19,0.2,0.2
4800,49,0,1,18.8,18.8,0.1,0.03
4850,49,0,1,18,18,0.001,0.03
4900,49,0,1,17.1,17.1,0.001,0.01
4950,49,0,1,15,15,0.131,0.17
5000,49,0,1,14.7,14.7,0.401,0.26
0,50,0,1,49.6,49.6,0.7,8
50,50,0,1,38.9,44.4,0.79,48.72
100,50,0,1,33.2,44.3,0.86,63.8
150,50,0,1,36.2,42,1,63.3
200,50,0,1,36,42.7,1,62.34
250,50,0,1,36.3,41.9,0.9,42.71
300,50,0,1,34.8,42.5,0.88,62.83
350,50,0,1,35.4,41.4,0.9,60.57
400,50,0,1,34.8,42.8,0.94,62.96
450,50,0,1,32.4,42.3,0.83,64
500,50,0,1,33.8,42.5,0.74,60.03
550,50,0,1,34.9,41,0.67,60.66
600,50,0,1,33.8,41.5,0.8,64
650,50,0,1,32.2,41,0.9,63.2
700,50,0,1,33.5,41.8,0.79,61.13
750,50,0,1,35.5,37.9,0.96,62.66
800,50,0,1,32,38.7,0.98,56.71
850,50,0,1,32.7,39.2,0.94,38.72
900,50,0,1,31.3,37.2,0.96,63.29
950,50,0,1,32,40.2,0.93,60.9
1000,50,0,1,33.8,40.2,0.9,61
1050,50,0,1,30.3,40.5,0.82,62.3
1100,50,0,1,34.6,41.3,0.81,38.56
1150,50,0,1,35.4,42.3,0.5,56.86
1200,50,0,1,34.3,41.6,0.46,53.43
1250,50,0,1,32,41,0.45,59.8
1300,50,0,1,38.7,41.4,0.53,53.49
1350,50,0,1,33,41,0.47,58.29
1400,50,0,1,31.8,40,0.5,60.43
1450,50,0,1,34.5,39.6,0.42,50.51
1500,50,0,1,35.5,40.1,0.3,48.61
1550,50,0,1,39.9,39.9,0.17,0.38
1600,50,0,1,39.2,39.2,0.001,0.08
1650,50,0,1,37.3,37.3,0.181,0.5
1700,50,0,1,36.7,36.7,0.201,0.36
1750,50,0,1,37.7,37.7,0.201,0.44
1800,50,0,1,37.8,37.8,0.321,0.8
1850,50,0,1,36,36,0.401,1.1
1900,50,0,1,35.9,35.9,0.301,0.97
1950,50,0,1,35.7,35.7,0.421,0.89
2000,50,0,1,36.3,36.3,0.401,1.73
2050,50,0,1,36.4,36.4,0.391,1.1
2100,50,0,1,37,37,0.301,1.29
2150,50,0,1,37.9,37.9,0.191,0.49
2200,50,0,1,38.1,38.1,0.121,0.21
2250,50,0,1,38,38,0.101,0.24
2300,50,0,1,37.4,37.4,0.201,0.53
2350,50,0,1,36.5,36.5,0.101,0.36
2400,50,0,1,36.7,36.7,0.051,0.16
2450,50,0,1,36,36,0.001,0.07
2500,50,0,1,36.8,36.8,0.121,0.17
2550,50,0,1,36.1,36.1,0.001,0.13
2600,50,0,1,36,36,0.031,0.04
2650,50,0,1,35.7,35.7,0.031,0.08
2700,50,0,1,36.7,36.7,0.051,0.18
2750,50,0,1,37,37,0.001,0.06
2800,50,0,1,37.7,37.7,0.161,0.61
2850,50,0,1,38.2,38.3,0.301,0.92
2900,50,0,1,38.9,38.9,0.291,0.92
2950,50,0,1,39.4,39.4,0.221,0.5
3000,50,0,1,38.9,38.9,0.221,0.79
3050,50,0,1,39,39,0.151,0.16
3100,50,0,1,39.5,39.5,0.201,0.34
3150,50,0,1,38.6,38.6,0.101,0.49
3200,50,0,1,37.1,37.1,0.091,0.32
3250,50,0,1,37.2,37.2,0.111,0.29
3300,50,0,1,35.4,35.4,0.101,0.2
3350,50,0,1,36,36,0.101,0.14
3400,50,0,1,35.9,35.9,0.141,0.56
3450,50,0,1,35,35,0.271,0.72
3500,50,0,1,31.4,31.4,0.191,0.84
3550,50,0,1,33.9,33.9,0.101,0.18
3600,50,0,1,32.9,32.9,0.001,0.09
3650,50,0,1,30.6,30.6,0.001,0.01
3700,50,0,1,29.9,29.9,0.111,0.22
3750,50,0,1,30.3,30.3,0.071,0.14
3800,50,0,1,30,30,0.041,0.22
3850,50,0,1,29.2,29.2,0.001,0.09
3900,50,0,1,28,28,0.001,0.07
3950,50,0,1,30.3,30.3,0.021,0.04
4000,50,0,1,30,30,0.001,0.03
4050,50,0,1,29,29,0.021,0.03
4100,50,0,1,28.6,28.6,0.251,0.51
4150,50,0,1,30.2,30.2,0.221,0.26
4200,50,0,1,30,30,0.251,0.48
4250,50,0,1,28.4,28.4,0.401,1.17
4300,50,0,1,27.1,27.1,0.191,0.14
4350,50,0,1,25.3,25.3,0.061,0.1
4400,50,0,1,24,24,0.111,0.11
4450,50,0,1,24.5,24.5,0.071,0.12
4500,50,0,1,24.7,24.7,0.011,0.11
4550,50,0,1,26,26,0.101,0.14
4600,50,0,1,27.1,27.1,0.051,0.09
4650,50,0,1,26,26,0.261,0.49
4700,50,0,1,26,26,0.321,0.49
4750,50,0,1,26,26,0.441,0.99
4800,50,0,1,26.5,26.5,0.501,1.33
4850,50,0,1,26.7,26.7,0.561,1
4900,50,0,1,27.1,27.1,0.731,3.03
4950,50,0,1,27.4,27.4,0.681,1.61
5000,50,0,1,29.3,29.3,0.661,1.71
0,1,1,0,49.4,49.4,0.7,8
50,1,1,0,39,51.9,0.69,54.22
100,1,1,0,33.6,52,0.7,37.41
150,1,1,0,35.3,51.9,0.71,57.28
200,1,1,0,34.3,52,0.7,38.73
250,1,1,0,34.2,52,0.71,57.63
300,1,1,0,32.1,51.7,0.74,54.2
350,1,1,0,34.2,51.9,0.72,60.97
400,1,1,0,37.3,52,0.7,63.01
450,1,1,0,37.7,52,0.7,63.8
500,1,1,0,39.4,52,0.7,57.07
550,1,1,0,32.3,52.2,0.69,64
600,1,1,0,31,52,0.68,61.41
650,1,1,0,33.2,52,0.69,64
700,1,1,0,33.6,51.9,0.68,60.78
750,1,1,0,31.1,52,0.7,62.99
800,1,1,0,32.3,52,0.72,61.61
850,1,1,0,35.3,51.9,0.7,47.61
900,1,1,0,38.6,51.9,0.69,39.38
950,1,1,0,32.7,52,0.7,59.5
1000,1,1,0,36.7,51.9,0.7,42.84
1050,1,1,0,42.2,51.8,0.69,57.77
1100,1,1,0,33.1,52,0.7,62.9
1150,1,1,0,35.1,52,0.7,62.3
1200,1,1,0,37.7,52,0.7,40.24
1250,1,1,0,34.8,52,0.7,61.3
1300,1,1,0,37.2,52.4,0.69,62.71
1350,1,1,0,35.3,52.1,0.7,59
1400,1,1,0,32.7,52.4,0.7,63.43
1450,1,1,0,34.5,52.4,0.72,61.43
1500,1,1,0,38.1,52.2,0.73,61.74
1550,1,1,0,29.8,52.3,0.77,64
1600,1,1,0,32.9,51.8,0.78,64
1650,1,1,0,38.9,52.5,0.76,59.82
1700,1,1,0,35.7,52.2,0.76,41.86
1750,1,1,0,36.7,51.9,0.78,62.27
1800,1,1,0,34.3,52.3,0.76,59.88
1850,1,1,0,33.1,52.2,0.75,38.09
1900,1,1,0,38.6,52.2,0.77,41.82
1950,1,1,0,38.7,52.3,0.74,49.43
2000,1,1,0,33.7,52.3,0.74,61.21
2050,1,1,0,35.6,52.2,0.78,59.78
2100,1,1,0,35.5,52.1,0.78,59.76
2150,1,1,0,35.6,52.3,0.78,60.74
2200,1,1,0,39.4,52.5,0.74,41.78
2250,1,1,0,34.7,52.2,0.78,63.52
2300,1,1,0,31.9,52.2,0.79,63.6
2350,1,1,0,38.4,52.2,0.8,59.66
2400,1,1,0,35.2,52.5,0.8,62.07
2450,1,1,0,36,52,0.81,63.01
2500,1,1,0,37.9,52.3,0.8,61
2550,1,1,0,35.3,52.4,0.8,63.8
2600,1,1,0,36.6,52.4,0.8,60.16
2650,1,1,0,35.4,52.2,0.78,38.88
2700,1,1,0,34.7,51.9,0.83,60.96
2750,1,1,0,35,52,0.81,61.3
2800,1,1,0,34.4,52.1,0.81,38.4
2850,1,1,0,36,52,0.81,61.53
2900,1,1,0,33.5,52,0.83,62.98
2950,1,1,0,35.3,52,0.76,61.93
3000,1,1,0,36.4,51.9,0.84,60.79
3050,1,1,0,32.5,52,0.85,64
3100,1,1,0,34.7,52,0.85,62.71
3150,1,1,0,38.9,52.2,0.86,58.56
3200,1,1,0,29.9,52.4,0.87,64
3250,1,1,0,36.4,52.2,0.88,63.09
3300,1,1,0,36.1,52.3,0.9,63.51
3350,1,1,0,34.2,52.3,0.88,63.5
3400,1,1,0,39.5,52.7,0.9,63.9
3450,1,1,0,39.6,52.7,0.88,60.06
3500,1,1,0,34.6,52.8,0.95,50.29
3550,1,1,0,34.5,52.3,0.91,60.43
3600,1,1,0,36.7,52.4,0.93,62.57
3650,1,1,0,29.7,52.4,0.94,61.1
3700,1,1,0,33,52.5,0.95,61.48
3750,1,1,0,33.6,52.5,0.93,39.81
3800,1,1,0,37,52.7,0.97,62.97
3850,1,1,0,38.2,52.5,0.95,59.81
3900,1,1,0,34.3,52.5,0.94,60.86
3950,1,1,0,34.5,51.9,0.92,63.9
4000,1,1,0,36.1,51.7,0.91,62.61
4050,1,1,0,37.3,51.8,0.91,62.84
4100,1,1,0,39,51.2,0.9,53.61
4150,1,1,0,40.1,51.7,0.87,54.12
4200,1,1,0,37.4,51.7,0.89,63.6
4250,1,1,0,34.3,51.2,0.9,63.8
4300,1,1,0,37.3,51.3,0.91,60.82
4350,1,1,0,38.9,51.2,0.89,63.11
4400,1,1,0,31.9,51.3,0.9,63.9
4450,1,1,0,32.9,51.6,0.91,63.7
4500,1,1,0,38.7,51.4,0.9,59.96
4550,1,1,0,37.2,51.4,0.88,60.3
4600,1,1,0,35.6,51.6,0.91,58.74
4650,1,1,0,35,51.4,0.9,63.4
4700,1,1,0,36.2,51.4,0.9,38.8
4750,1,1,0,37.2,51.7,0.9,39.91
4800,1,1,0,32.8,51.5,0.92,63.9
