Time,Run,Nature,Culture,LTM,MaxLTM,RC,UR
3000,6,1,0,32.2,38.6,1,63.9
3050,6,1,0,35.2,38.9,1,64
3100,6,1,0,32.8,38.5,0.99,60.86
3150,6,1,0,33.8,38.8,1,63.8
3200,6,1,0,33.7,39.2,1,60.86
3250,6,1,0,32.4,39,1,61.33
3300,6,1,0,33.6,39,1,61.17
3350,6,1,0,32.2,39,1,59.49
3400,6,1,0,32,39,0.98,62.59
3450,6,1,0,33.5,39.1,1,64
3500,6,1,0,32,39.1,1,63.8
3550,6,1,0,33.7,39,1,63.7
3600,6,1,0,31.3,39,1,62.19
3650,6,1,0,33.2,39,1,63.8
3700,6,1,0,32.4,39,0.99,62.4
3750,6,1,0,31.7,39.2,1,61.96
3800,6,1,0,32.2,39.2,0.99,63.7
3850,6,1,0,33,39.2,1,63.8
3900,6,1,0,32,39.2,0.97,63.9
3950,6,1,0,34.5,39.8,1,61.47
4000,6,1,0,27.9,39.9,1,58.3
4050,6,1,0,31.5,39.9,1,64
4100,6,1,0,37.3,40,0.95,59.21
4150,6,1,0,35.4,40,0.97,63.9
4200,6,1,0,32.6,40.1,1,62.07
4250,6,1,0,31,40,1,63.6
4300,6,1,0,32.1,40,1,63.9
4350,6,1,0,32.1,40,1,63.5
4400,6,1,0,32.8,40,1,62.02
4450,6,1,0,36.8,40.1,0.99,51.68
4500,6,1,0,33.5,40,1,63.41
4550,6,1,0,33.4,39.8,0.99,63.8
4600,6,1,0,33.7,39.5,1,62.6
4650,6,1,0,32.7,39.7,1,61.59
4700,6,1,0,32.8,39.9,1,60.56
4750,6,1,0,33.9,39.7,1,63.8
4800,6,1,0,33.5,39.6,1,53.92
4850,6,1,0,33.4,39.4,0.96,63.6
4900,6,1,0,36.7,40.2,1,60.72
4950,6,1,0,31.9,40.5,0.96,59.9
5000,6,1,0,35.2,40,1,55.87
0,7,1,0,19.5,19.5,0.4,8
50,7,1,0,21,21,0.41,0.73
100,7,1,0,23,23,0.41,1.14
150,7,1,0,23.3,23.3,0.41,1.1
200,7,1,0,24.7,24.7,0.68,2.51
250,7,1,0,25.9,25.9,0.56,1.43
300,7,1,0,26.1,26.1,0.5,1.26
350,7,1,0,27.2,27.2,0.48,1.91
400,7,1,0,27.2,27.2,0.5,1.54
450,7,1,0,27.9,27.9,0.56,2
500,7,1,0,27.5,27.5,0.48,0.74
550,7,1,0,27,27,0.78,4.4
600,7,1,0,27.3,27.3,0.8,4.4
650,7,1,0,28,28,0.79,3.8
700,7,1,0,28.1,28.1,0.9,8.33
750,7,1,0,30.7,30.7,1,14.71
800,7,1,0,30.5,30.5,1,14.04
850,7,1,0,30.6,32,1,14.62
900,7,1,0,32,32,0.92,13.33
950,7,1,0,33.3,33.3,0.99,15.27
1000,7,1,0,33.1,33.1,0.99,14.77
1050,7,1,0,32.3,32.3,0.89,11.06
1100,7,1,0,32.3,32.3,1,14.97
1150,7,1,0,34.9,34.9,1,14.48
1200,7,1,0,37.3,37.3,1,16.78
1250,7,1,0,36.9,36.9,1,16.59
1300,7,1,0,37.9,37.9,1,16.17
1350,7,1,0,37.9,37.9,0.98,15.78
1400,7,1,0,32.9,38,0.94,61.33
1450,7,1,0,34.9,37.1,0.97,56.41
1500,7,1,0,29.7,36.5,0.99,51.77
1550,7,1,0,32.3,37.1,1,60.53
1600,7,1,0,30.5,37.1,0.94,58.48
1650,7,1,0,32.2,37,0.92,62.34
1700,7,1,0,31.2,37.5,0.94,48.1
1750,7,1,0,32.1,37.3,0.9,63.9
1800,7,1,0,34.8,37.9,0.89,63.26
1850,7,1,0,28.6,38.2,0.89,64
1900,7,1,0,35.1,37.9,0.9,63.8
1950,7,1,0,31.6,37.4,0.9,62.18
2000,7,1,0,31.7,37.6,0.9,61.13
2050,7,1,0,32.9,37.7,0.9,63.9
2100,7,1,0,30.4,37.8,0.88,61.01
2150,7,1,0,33.1,38.1,0.87,62
2200,7,1,0,35,37.7,0.9,62.21
2250,7,1,0,30.9,38,0.93,59.43
2300,7,1,0,31.6,37.7,0.89,63.2
2350,7,1,0,34.6,37.4,0.92,62.9
2400,7,1,0,31.8,38.1,0.87,57.52
2450,7,1,0,29.5,37.9,0.9,63.3
2500,7,1,0,32.3,37.8,0.9,63.5
2550,7,1,0,32,37.6,0.9,56.21
2600,7,1,0,32.7,38.2,0.89,62.52
2650,7,1,0,34,37.9,0.9,62.01
2700,7,1,0,31.9,37.5,0.9,52.91
2750,7,1,0,32.6,38.1,0.9,64
2800,7,1,0,31.9,38,0.89,62.84
2850,7,1,0,30.2,38.1,0.9,62.72
2900,7,1,0,33.6,38.3,0.91,60.84
2950,7,1,0,33.4,37.3,0.93,63.9
3000,7,1,0,34.6,37.9,0.91,63.9
3050,7,1,0,32.8,36.3,0.93,61.67
3100,7,1,0,35.6,37.5,0.92,59.88
3150,7,1,0,31,38.4,0.9,41.44
3200,7,1,0,32.5,36.6,0.95,61.97
3250,7,1,0,30.2,37.9,0.92,63.7
3300,7,1,0,32.3,37.8,0.9,63.8
3350,7,1,0,33.2,38.1,0.91,61.7
3400,7,1,0,31.7,37.4,0.93,61.76
3450,7,1,0,34.2,37.6,0.97,60.41
3500,7,1,0,32.1,38.6,0.88,40.36
3550,7,1,0,30.9,38.3,0.9,64
3600,7,1,0,33.4,38.6,0.91,60.02
3650,7,1,0,30.7,38.5,0.9,50.8
3700,7,1,0,31.7,39,0.88,64
3750,7,1,0,32.2,38.1,0.95,63.42
3800,7,1,0,33.7,38.2,0.9,61.02
3850,7,1,0,33.8,38,0.89,62.93
3900,7,1,0,30.7,38.4,0.91,64
3950,7,1,0,34.3,38.4,0.9,59.92
4000,7,1,0,33.5,38.3,0.86,60.81
4050,7,1,0,30.9,38.1,0.86,62.87
4100,7,1,0,31,38.6,0.88,64
4150,7,1,0,31.5,38.5,0.85,61.6
4200,7,1,0,33.9,38.8,0.89,62.72
4250,7,1,0,32.4,38.4,0.83,57.78
4300,7,1,0,31.6,38.1,0.89,63.8
4350,7,1,0,34.3,38.5,0.91,44.66
4400,7,1,0,31.8,38.2,0.86,62.5
4450,7,1,0,32.9,38.4,0.89,63.8
4500,7,1,0,32.2,38.5,0.9,63.7
4550,7,1,0,29.2,38.2,0.89,62.69
4600,7,1,0,32.2,37.9,0.9,63.6
4650,7,1,0,33.8,38.4,0.89,63.7
4700,7,1,0,30.2,38.4,0.89,63.5
4750,7,1,0,33.6,38.1,0.88,40.59
4800,7,1,0,32.3,38.2,0.9,61.36
4850,7,1,0,29.3,38.5,0.9,64
4900,7,1,0,33,38.5,0.84,63.9
4950,7,1,0,31.7,38.2,0.85,57.7
5000,7,1,0,33,38.3,0.86,64
0,8,1,0,19.7,19.7,0.4,8
50,8,1,0,23,23,0.5,0.67
100,8,1,0,23,23,0.51,1.67
150,8,1,0,22.9,22.9,0.57,1.99
200,8,1,0,23,23,0.62,2.08
250,8,1,0,22.9,22.9,0.63,2.51
300,8,1,0,23,23,0.69,1.69
350,8,1,0,23,23,0.6,1.88
400,8,1,0,23.9,23.9,0.6,1.47
450,8,1,0,23.6,23.6,0.57,2.53
500,8,1,0,24.9,24.9,0.42,1.21
550,8,1,0,25,25,0.4,1.17
600,8,1,0,26.9,26.9,0.4,1.3
650,8,1,0,27,27,0.5,1.68
700,8,1,0,27.2,27.2,0.47,1.74
750,8,1,0,28,28,0.56,2.04
800,8,1,0,29,29,0.6,2.01
850,8,1,0,29,29,0.6,1.56
900,8,1,0,28.9,28.9,0.5,1.99
950,8,1,0,30,30,0.5,2.11
1000,8,1,0,30.3,30.3,0.5,2.18
1050,8,1,0,30.3,30.4,0.61,4.36
1100,8,1,0,31.1,31.1,0.59,3.77
1150,8,1,0,31,31,0.5,1.9
1200,8,1,0,31.3,31.3,0.55,3.38
1250,8,1,0,32,32,0.64,3.01
1300,8,1,0,32,32,0.75,5.51
1350,8,1,0,32,32,0.75,7.17
1400,8,1,0,33,33,0.8,8.36
1450,8,1,0,33,33,0.78,7.26
1500,8,1,0,33.1,33.1,0.89,7.38
1550,8,1,0,33.3,33.3,0.89,11.64
1600,8,1,0,34.2,34.2,1,14.77
1650,8,1,0,35.8,35.8,0.98,13.98
1700,8,1,0,35.5,35.5,1,15.31
1750,8,1,0,37,37,0.96,15.46
1800,8,1,0,32.8,38,1,60.88
1850,8,1,0,32.8,38.3,1,63.6
1900,8,1,0,35.1,38.2,1,60.46
1950,8,1,0,33.2,38.6,1,62.52
2000,8,1,0,36.1,38.3,1,41.11
2050,8,1,0,33.1,38.2,0.98,64
2100,8,1,0,30.8,38.6,1,63.9
2150,8,1,0,32.1,38.3,1,62.12
2200,8,1,0,31.5,38.4,1,61.06
2250,8,1,0,33.4,38.5,1,53.11
2300,8,1,0,31.3,38.4,1,64
2350,8,1,0,32.2,38.4,1,63.2
2400,8,1,0,34.7,38.3,1,62.77
2450,8,1,0,35,38.6,1,63.6
2500,8,1,0,29.7,38.5,1,62.03
2550,8,1,0,28.7,38.4,0.99,62.43
2600,8,1,0,33.4,38.2,1,60.93
2650,8,1,0,31.5,38.1,1,62.03
2700,8,1,0,31,38,1,63.5
2750,8,1,0,35.6,38.1,0.94,60.19
2800,8,1,0,32.8,38,1,54.72
2850,8,1,0,29.3,37.9,1,63.4
2900,8,1,0,33.7,38.1,1,59.53
2950,8,1,0,29.4,38,1,58.97
3000,8,1,0,31,38,1,62.67
3050,8,1,0,35,38,1,59.34
3100,8,1,0,31.5,38,1,63.7
3150,8,1,0,34,37.9,0.99,63.9
3200,8,1,0,33.5,38,1,63.8
3250,8,1,0,31.4,38,1,63.08
3300,8,1,0,33.4,37.9,1,63.5
3350,8,1,0,29.9,38,1,62.01
3400,8,1,0,29.2,38,1,63.5
3450,8,1,0,32.2,37.7,0.98,61.92
3500,8,1,0,33.1,37.8,0.98,44.6
3550,8,1,0,31.9,39.4,0.98,62.58
3600,8,1,0,33.5,39.4,0.98,60.23
3650,8,1,0,33.9,38.8,0.99,63.9
3700,8,1,0,31,38.7,0.93,60.89
3750,8,1,0,32.6,39.4,0.97,63.8
3800,8,1,0,33.4,39.6,0.98,60.63
3850,8,1,0,33.3,38.6,0.92,52.23
3900,8,1,0,32.1,38.8,0.95,62.66
3950,8,1,0,32.5,39.8,0.99,64
4000,8,1,0,32.2,38.2,0.95,62.34
4050,8,1,0,31.9,39.5,0.97,63.3
4100,8,1,0,32.5,39.5,0.98,62.88
4150,8,1,0,35.3,40,1,44.78
4200,8,1,0,32.2,40,1,63.5
4250,8,1,0,29.6,40.1,1,63.8
4300,8,1,0,31.3,40,1,63.41
4350,8,1,0,33.1,39.9,1,54.3
4400,8,1,0,31.2,40,1,64
4450,8,1,0,32.3,39.9,0.99,43.99
4500,8,1,0,34.3,40,0.99,62.46
4550,8,1,0,33.3,40,0.98,60.58
4600,8,1,0,33.3,40,1,64
4650,8,1,0,33.9,39.6,0.99,41.09
4700,8,1,0,35.6,40.5,1,64
4750,8,1,0,30.6,40.6,1,63.9
4800,8,1,0,31.9,40.1,1,62.04
4850,8,1,0,35.7,40.2,1,62.52
4900,8,1,0,34.5,40.2,1,62.33
4950,8,1,0,36,40.5,1,58.93
5000,8,1,0,32.3,40.7,1,62.43
0,9,1,0,20.2,20.2,0.4,8
50,9,1,0,20,20,0.4,0.82
100,9,1,0,20.2,20.2,0.4,0.44
150,9,1,0,20.1,20.1,0.37,0.74
200,9,1,0,20,20,0.41,0.68
250,9,1,0,21,21,0.53,0.99
300,9,1,0,20.4,20.4,0.49,0.58
350,9,1,0,19.1,19.1,0.49,0.89
400,9,1,0,23,23,0.58,0.8
450,9,1,0,24.3,24.3,0.71,1.48
500,9,1,0,24,24,0.66,2.32
550,9,1,0,23.8,23.8,0.67,2.61
600,9,1,0,24,24,0.61,2.06
650,9,1,0,24,24,0.51,1.16
700,9,1,0,24,24,0.5,0.81
750,9,1,0,24,24,0.5,1.99
800,9,1,0,26,26,0.48,1.09
850,9,1,0,26.1,26.1,0.59,2.66
900,9,1,0,26.2,26.2,0.5,2.02
950,9,1,0,28.3,28.3,0.51,1.62
1000,9,1,0,28.5,28.5,1,9.04
1050,9,1,0,29,29,1,12.3
1100,9,1,0,29.1,29.1,0.97,12.77
1150,9,1,0,29,29,1,12.13
1200,9,1,0,28.9,28.9,0.98,11.33
1250,9,1,0,28,28,1,12.31
1300,9,1,0,26.6,27.7,0.97,13.61
1350,9,1,0,27,28.2,1,12.92
1400,9,1,0,29.1,29.1,1,12.82
1450,9,1,0,29,29,1,9.79
1500,9,1,0,29,29,1,13.24
1550,9,1,0,29.3,29.3,0.99,14.09
1600,9,1,0,29.9,29.9,1,13.5
1650,9,1,0,30.3,30.3,1,14.81
1700,9,1,0,31.1,31.1,1,13.5
1750,9,1,0,30.9,30.9,1,11.98
1800,9,1,0,32.9,32.9,0.99,12.44
1850,9,1,0,33.4,33.4,0.96,13.92
1900,9,1,0,35.3,35.3,0.98,14.46
1950,9,1,0,32.8,37,0.96,63.42
2000,9,1,0,31.2,37,0.91,60.86
2050,9,1,0,32.5,37,0.96,62.84
2100,9,1,0,29.5,37,0.98,62.83
2150,9,1,0,30.9,37.2,0.96,60.9
2200,9,1,0,31.2,37,0.89,63.9
2250,9,1,0,28.9,37,0.94,60.82
2300,9,1,0,30.3,36.8,0.94,59.73
2350,9,1,0,31.6,38,0.96,62.76
2400,9,1,0,31.7,37.2,0.93,62.61
2450,9,1,0,29.7,38.2,0.97,63.9
2500,9,1,0,33,37.4,0.94,49.71
2550,9,1,0,33.9,37.2,0.94,63.9
2600,9,1,0,29.1,37.7,0.96,61.9
2650,9,1,0,33.5,37.7,0.96,63.5
2700,9,1,0,34,38.4,0.98,62.28
2750,9,1,0,30.1,37.4,0.96,62.92
2800,9,1,0,31.2,38.2,0.97,63.5
2850,9,1,0,33.4,37.6,0.99,60.96
2900,9,1,0,31.9,37.3,0.94,63.7
2950,9,1,0,32,37.2,0.98,60.76
3000,9,1,0,34.1,37.6,0.91,56.79
3050,9,1,0,31.5,37,0.92,57.38
3100,9,1,0,30.5,36.9,0.93,63.3
3150,9,1,0,32.4,36.8,0.96,63.4
3200,9,1,0,29.1,36.7,0.94,61.08
3250,9,1,0,33,36.7,0.97,63.8
3300,9,1,0,30.5,36.6,0.96,63.6
3350,9,1,0,33.1,36.7,0.94,61.96
3400,9,1,0,28.5,36.8,0.91,59.58
3450,9,1,0,30.8,36.7,0.94,63.69
3500,9,1,0,30.8,36.9,0.96,62.32
3550,9,1,0,30.6,36.9,0.99,61.84
3600,9,1,0,31.4,36.6,0.98,63.9
3650,9,1,0,32.8,36.4,0.99,61.82
3700,9,1,0,31.2,36.7,0.96,63.7
3750,9,1,0,31.3,36.9,0.97,63.7
3800,9,1,0,29.9,36.5,0.99,61.19
3850,9,1,0,33.9,37,0.97,63.8
3900,9,1,0,31,36.9,0.97,61.64
3950,9,1,0,30.9,36.8,0.98,63.1
4000,9,1,0,31.3,36.9,0.98,55.71
4050,9,1,0,32,36.6,0.94,62.53
4100,9,1,0,32.4,36.5,0.93,64
4150,9,1,0,34,36.4,0.95,63.5
4200,9,1,0,32.8,36.7,0.92,63.9
4250,9,1,0,32.6,36.8,0.95,62.84
4300,9,1,0,34.4,36.9,0.97,38.19
4350,9,1,0,30.8,36.6,0.96,63.9
4400,9,1,0,34.2,36.8,0.97,61.02
4450,9,1,0,33.5,36.9,0.94,64
4500,9,1,0,32.9,36.9,0.94,62.12
4550,9,1,0,31.6,37,0.97,56.92
4600,9,1,0,31.2,37,0.91,59.91
4650,9,1,0,32.3,37,0.96,61.72
4700,9,1,0,30.5,36.8,0.93,62.63
4750,9,1,0,30.8,37,0.86,62.78
4800,9,1,0,33.1,37,0.91,63.61
4850,9,1,0,29.3,37.1,0.84,58.22
4900,9,1,0,31.4,37.2,0.85,60.18
4950,9,1,0,31.7,37,0.83,63.6
5000,9,1,0,31.5,37,0.87,63.5
0,10,1,0,20,20,0.4,8
50,10,1,0,24,24,0.39,0.71
100,10,1,0,24.6,24.8,0.4,0.97
150,10,1,0,25,25,0.4,0.84
200,10,1,0,25.8,25.8,0.29,1.08
250,10,1,0,27,27,0.33,1.12
300,10,1,0,27.2,27.2,0.24,0.51
350,10,1,0,27.2,27.2,0.1,0.13
400,10,1,0,27.5,27.5,0.1,0.36
450,10,1,0,29,29,0.001,0.09
500,10,1,0,29.8,29.8,0.031,0.13
550,10,1,0,31,31,0.101,0.43
600,10,1,0,32.1,32.1,0.001,0.03
650,10,1,0,31.9,31.9,0.041,0.1
700,10,1,0,31.8,31.8,0.101,0.23
750,10,1,0,30,30,0.571,3.13
800,10,1,0,30.1,30.1,0.491,2.09
850,10,1,0,30,30,0.601,2.69
900,10,1,0,30,30,0.771,8.37
950,10,1,0,29.9,29.9,0.711,5.64
1000,10,1,0,30.9,31,0.861,11.26
1050,10,1,0,30.4,30.4,0.95,11.31
1100,10,1,0,30.2,30.2,0.95,11.21
1150,10,1,0,30.6,30.6,1,13.12
1200,10,1,0,31.2,31.4,1,14.37
1250,10,1,0,32,32,1,15.06
1300,10,1,0,33.1,33.1,1,14.66
1350,10,1,0,32.2,32.2,0.99,12.54
1400,10,1,0,32,32,0.98,14.28
1450,10,1,0,31.8,31.8,1,12.86
1500,10,1,0,31.3,31.3,0.95,13.98
1550,10,1,0,32,32,0.92,9.91
1600,10,1,0,33.4,33.4,0.97,15.24
1650,10,1,0,35,35,1,15.06
1700,10,1,0,35,35,0.98,15.62
1750,10,1,0,35.6,35.6,0.86,12.52
1800,10,1,0,33.9,36,0.92,63.8
1850,10,1,0,33.2,36.1,0.98,62.79
1900,10,1,0,31.2,35.6,0.96,64
1950,10,1,0,26.4,35.8,0.96,62.8
2000,10,1,0,31.8,36,0.98,57.44
2050,10,1,0,31.4,35.9,0.96,64
2100,10,1,0,33.1,36,0.98,63.31
2150,10,1,0,30.6,36.2,0.92,64
2200,10,1,0,32.9,36.1,0.99,63.7
2250,10,1,0,34.3,36.6,1,62.97
2300,10,1,0,34.9,37.1,0.97,60.18
2350,10,1,0,32.6,37.2,0.96,63.8
2400,10,1,0,34.6,37.4,0.95,63.6
2450,10,1,0,29.6,37.3,0.96,63.6
2500,10,1,0,34.8,37.2,0.97,55.12
2550,10,1,0,32.2,36.9,0.98,60.98
2600,10,1,0,34.3,37.2,0.96,64
2650,10,1,0,33.3,37.2,0.96,62.84
2700,10,1,0,30.9,36.9,0.97,64
2750,10,1,0,29.1,36.8,0.97,63.9
2800,10,1,0,31.7,36.8,0.99,62.29
2850,10,1,0,31.8,37.2,0.95,63.8
2900,10,1,0,34.1,37.4,0.96,60.52
2950,10,1,0,29.4,37.4,0.96,63.8
3000,10,1,0,33.6,37.3,0.94,63.9
3050,10,1,0,31.3,37.4,0.95,62.68
3100,10,1,0,29.5,36.5,0.98,60.81
3150,10,1,0,32.4,37.6,0.93,61.84
3200,10,1,0,31.4,36.9,0.96,63.9
3250,10,1,0,33.4,37,0.95,64
3300,10,1,0,34.7,37.6,0.91,58.74
3350,10,1,0,31.1,36.8,0.95,62.69
3400,10,1,0,29.5,37.2,0.91,63.6
3450,10,1,0,28.8,37.8,0.91,63.7
3500,10,1,0,33.6,37.3,0.93,63.6
3550,10,1,0,31.7,37.4,0.93,64
3600,10,1,0,33.3,37.5,0.95,63.7
3650,10,1,0,30.4,36.3,0.98,64
3700,10,1,0,31.9,36.4,0.98,63.9
3750,10,1,0,33.4,36.1,1,63.8
3800,10,1,0,29,36.1,1,63.8
3850,10,1,0,31.4,36.3,1,61.52
3900,10,1,0,30.7,36.2,0.99,63.8
3950,10,1,0,31.9,36.2,0.99,59.52
4000,10,1,0,26.9,35.7,1,61.99
4050,10,1,0,30.3,35.7,1,62.74
4100,10,1,0,30.4,36,1,63.7
4150,10,1,0,28.7,35.9,1,61.13
4200,10,1,0,28.4,35.2,0.99,62.8
4250,10,1,0,31.2,35.6,1,64
4300,10,1,0,29.8,35.8,1,50.24
4350,10,1,0,31.9,35.6,0.99,63.6
4400,10,1,0,31.1,35.7,1,61.9
4450,10,1,0,31.4,35.8,1,63.71
4500,10,1,0,30.8,36.4,1,61.49
4550,10,1,0,30.3,35.6,1,64
4600,10,1,0,30.3,35.4,1,60.78
4650,10,1,0,31.5,35.3,1,63.9
4700,10,1,0,30.8,35.2,1,64
4750,10,1,0,32.1,35.4,1,63.9
4800,10,1,0,29.6,35.2,0.99,59.02
4850,10,1,0,29.2,35.6,1,61.09
4900,10,1,0,30.3,35.5,1,64
4950,10,1,0,30.9,35.2,1,61.69
5000,10,1,0,30.3,35.2,1,64
0,11,1,0,20.1,20.1,0.4,8
50,11,1,0,22.9,22.9,0.3,0.81
100,11,1,0,24,24,0.29,0.68
150,11,1,0,24.1,24.1,0.2,0.44
200,11,1,0,26,26,0.21,0.52
250,11,1,0,26.1,26.1,0.091,0.27
300,11,1,0,25.8,25.8,0.311,1.22
350,11,1,0,28,28,0.361,1.11
400,11,1,0,28.7,28.7,0.431,1.24
450,11,1,0,30,30,0.301,1.58
500,11,1,0,30.5,30.5,0.401,1.68
550,11,1,0,30.9,30.9,0.431,1.63
600,11,1,0,31.3,31.3,0.401,1.26
650,11,1,0,31.7,31.7,0.431,1.48
700,11,1,0,32.8,32.8,0.601,3.68
750,11,1,0,35.6,35.6,0.531,2.62
800,11,1,0,34.9,34.9,0.791,10.63
850,11,1,0,36.5,36.5,0.901,14.41
900,11,1,0,37,37,0.891,13.81
950,11,1,0,32,37.2,0.871,61.34
1000,11,1,0,29.1,37.5,0.881,64
1050,11,1,0,33.7,37,0.871,58.88
1100,11,1,0,32.6,37.1,0.871,61.9
1150,11,1,0,31.5,37.5,0.881,60.69
1200,11,1,0,31.1,37.5,0.891,63.7
1250,11,1,0,30.8,37.5,0.861,55.64
1300,11,1,0,32.3,37.2,0.911,47.87
1350,11,1,0,31.3,37.3,0.881,60.71
1400,11,1,0,31.6,37,0.851,63.7
1450,11,1,0,26.9,37,0.831,63.8
1500,11,1,0,31.5,36.9,0.841,62
1550,11,1,0,32.4,37,0.841,58.03
1600,11,1,0,33.9,37.3,0.841,63.7
1650,11,1,0,30.8,37,0.861,64
1700,11,1,0,27.5,37.1,0.861,62.21
1750,11,1,0,31.4,37.2,0.841,57.76
1800,11,1,0,28.9,37,0.851,62.93
1850,11,1,0,29.8,37,0.871,60.03
1900,11,1,0,32.3,37.1,0.901,63.7
1950,11,1,0,32.9,36.9,0.871,57.47
2000,11,1,0,31.7,36.9,0.861,63.71
2050,11,1,0,32.5,37.2,0.901,63.7
2100,11,1,0,30.9,36.8,0.891,63.9
2150,11,1,0,33.1,37,0.881,61.29
2200,11,1,0,31.7,37,0.881,63.7
2250,11,1,0,30.1,36.9,0.861,63.9
2300,11,1,0,33,36.8,0.871,54.46
2350,11,1,0,29.7,37,0.901,63.7
2400,11,1,0,33.8,36.9,0.891,58.34
2450,11,1,0,33.6,37,0.891,63.6
2500,11,1,0,32.3,36.9,0.861,60.06
2550,11,1,0,31.1,36.9,0.841,60.79
2600,11,1,0,32.3,37,0.901,52.24
2650,11,1,0,33.8,36.9,0.871,61.96
2700,11,1,0,31,36.9,0.881,63.9
2750,11,1,0,32.6,37,0.871,62.17
2800,11,1,0,32,37,0.891,59.98
2850,11,1,0,31.2,37,0.851,58.71
2900,11,1,0,30.9,37,0.911,63.5
2950,11,1,0,28.8,37.2,0.881,63.7
3000,11,1,0,32.1,37,0.881,60.38
3050,11,1,0,31.6,37,0.901,60.01
3100,11,1,0,32.3,37,0.861,62.52
3150,11,1,0,30.8,37,0.851,58.99
3200,11,1,0,32.3,36.8,0.891,62.53
3250,11,1,0,31.3,37.3,0.881,64
3300,11,1,0,31.3,37,0.861,60.08
3350,11,1,0,31.6,37,0.891,64
3400,11,1,0,31.5,36.9,0.891,60.88
3450,11,1,0,32.4,37,0.871,63.8
3500,11,1,0,34.3,37,0.881,63.9
3550,11,1,0,32.1,37.1,0.891,59.01
3600,11,1,0,27.4,37,0.881,63.7
3650,11,1,0,32.8,37,0.861,56.01
3700,11,1,0,29.4,37,0.871,61.73
3750,11,1,0,32.9,37,0.841,64
3800,11,1,0,30.8,37,0.881,62.09
3850,11,1,0,34,37.3,0.841,53.17
3900,11,1,0,31.9,37.1,0.821,57.68
3950,11,1,0,32.7,36.9,0.871,61.28
4000,11,1,0,31,37.1,0.861,60.16
4050,11,1,0,29,37.1,0.851,60.49
4100,11,1,0,31.4,37,0.821,60.23
4150,11,1,0,31.6,37,0.841,61.54
4200,11,1,0,33.9,37,0.831,63.61
4250,11,1,0,31.1,37,0.851,63.9
4300,11,1,0,32.7,37.1,0.861,60.19
4350,11,1,0,31.2,37.1,0.851,58.02
4400,11,1,0,32.5,37,0.861,60.94
4450,11,1,0,31.9,37,0.821,47
4500,11,1,0,29.2,37,0.821,62.63
4550,11,1,0,32.6,37,0.831,60.88
4600,11,1,0,30.9,37,0.861,54.71
4650,11,1,0,30.2,37,0.871,61.42
4700,11,1,0,32.8,37.1,0.891,58.99
4750,11,1,0,29.7,37,0.891,62.64
4800,11,1,0,35.1,37,0.881,63.9
4850,11,1,0,33.2,37,0.881,62.53
4900,11,1,0,31.6,37,0.881,44.62
4950,11,1,0,30.8,37,0.891,63.8
5000,11,1,0,30.5,36.9,0.891,63.8
0,12,1,0,19.4,19.4,0.4,8
50,12,1,0,19.1,19.1,0.4,0.73
100,12,1,0,20.3,20.3,0.32,0.74
150,12,1,0,21,21,0.41,1.09
200,12,1,0,21.9,21.9,0.4,0.97
250,12,1,0,22.8,22.8,0.42,0.84
300,12,1,0,22,22,0.4,0.66
350,12,1,0,21.9,21.9,0.6,1.03
400,12,1,0,23,23,0.6,1.54
450,12,1,0,25.1,25.1,0.52,1.69
500,12,1,0,25,25,0.5,1.02
550,12,1,0,25,25,0.52,2.57
600,12,1,0,26,26,0.57,1.79
650,12,1,0,25.9,25.9,0.51,1.5
700,12,1,0,24.9,24.9,0.57,2.76
750,12,1,0,25.3,25.3,0.64,2
800,12,1,0,24,24,0.44,1.02
850,12,1,0,27.5,27.5,0.6,2.46
900,12,1,0,27.7,27.7,0.63,6.12
950,12,1,0,30.3,30.3,0.74,5.4
1000,12,1,0,31.7,31.9,0.98,14.01
1050,12,1,0,32.4,32.4,1,14.23
1100,12,1,0,33.8,33.8,1,13.87
1150,12,1,0,34.9,34.9,1,13.54
1200,12,1,0,35,35,0.99,14.19
1250,12,1,0,35.2,35.2,0.99,14.3
1300,12,1,0,35.7,35.7,0.99,14.33
1350,12,1,0,36,36,0.9,12.91
1400,12,1,0,35.8,35.8,1,15.31
1450,12,1,0,36.2,36.2,0.97,13.23
1500,12,1,0,40,40,0.82,13.3
1550,12,1,0,32,39.6,0.81,59.52
1600,12,1,0,34.7,39.8,0.8,44.36
1650,12,1,0,31.7,39.6,0.8,62.61
1700,12,1,0,33.4,39.5,0.8,56.21
1750,12,1,0,31,39.7,0.8,62.8
1800,12,1,0,30.1,40.1,0.8,61.53
1850,12,1,0,33.6,40,0.8,64
1900,12,1,0,34.1,40.1,0.8,59.2
1950,12,1,0,31.3,40.2,0.8,60.94
2000,12,1,0,31.1,39.9,0.81,62.9
2050,12,1,0,33.6,40.2,0.82,63.8
2100,12,1,0,32.2,40.2,0.8,63.5
2150,12,1,0,31.8,40.2,0.8,64
2200,12,1,0,30.2,40.2,0.8,60.63
2250,12,1,0,31.4,39.7,0.8,62.66
2300,12,1,0,34,39.4,0.85,64
2350,12,1,0,31.4,39.5,0.82,60.16
2400,12,1,0,33.3,39.2,0.85,62.14
2450,12,1,0,31.9,39.5,0.8,61.67
2500,12,1,0,33.3,39.8,0.8,60.56
2550,12,1,0,35.8,39.7,0.79,62.99
2600,12,1,0,34.2,39.6,0.8,61.13
2650,12,1,0,33.3,39.9,0.8,63.4
